index	cost	
2435	1281	
2436	898	
2437	818	
2438	720	
2439	282	
2440	286	
2441	744	
2442	994	
2443	676	
2444	1515	
2445	437	
2446	553	
2447	123	
2448	779	
2449	546	
2450	393	
2451	762	
2452	275	
2453	566	
2454	203	
2455	528	
2456	748	
2457	408	
2458	582	
2459	891	
2460	136	
2461	402	
2462	373	
2463	535	
2464	748	
2465	752	
2466	348	
2467	700	
2468	513	
2469	949	
2470	629	
2471	423	
2472	728	
2473	413	
2474	361	
2475	594	
2476	1018	
2477	732	
2478	994	
2479	1594	
2480	1558	
2481	432	
2482	590	
2483	822	
2484	2012	
2485	435	
2486	444	
2487	694	
2488	666	
2489	397	
2490	979	
2491	246	
2492	286	
2493	433	
2494	434	
2495	346	
2496	523	
2497	336	
2498	908	
2499	1175	
2500	729	
2501	112	
2502	459	
2503	1031	
2504	529	
2505	1131	
2506	1038	
2507	309	
2508	251	
2509	1183	
2510	867	
2511	189	
2512	565	
2513	815	
2514	500	
2515	308	
2516	1457	
2517	963	
2518	463	
2519	587	
2520	768	
2521	630	
2522	1007	
2523	460	
2524	802	
2525	701	
2526	683	
2527	1287	
2528	886	
2529	867	
2530	454	
2531	199	
2532	672	
2533	583	
2534	556	
2535	648	
2536	418	
2537	589	
2538	887	
2539	253	
2540	226	
2541	461	
2542	361	
2543	419	
2544	311	
2545	683	
2546	317	
2547	1298	
2548	113	
2549	836	
2550	870	
2551	325	
2552	580	
2553	962	
2554	1070	
2555	569	
2556	163	
2557	1208	
2558	614	
2559	528	
2560	464	
2561	507	
2562	1203	
2563	1299	
2564	285	
2565	1302	
2566	719	
2567	969	
2568	673	
2569	1177	
2570	133	
2571	225	
2572	649	
2573	1527	
2574	658	
2575	642	
2576	431	
2577	781	
2578	786	
2579	604	
2580	383	
2581	637	
2582	741	
2583	279	
2584	396	
2585	227	
2586	1050	
2587	245	
2588	623	
2589	479	
2590	1076	
2591	663	
2592	937	
2593	1102	
2594	352	
2595	188	
2596	327	
2597	492	
2598	256	
2599	759	
2600	749	
2601	262	
2602	1036	
2603	298	
2604	390	
2605	842	
2606	942	
2607	458	
2608	568	
2609	132	
2610	524	
2611	244	
2612	449	
2613	354	
2614	495	
2615	419	
2616	661	
2617	669	
2618	796	
2619	239	
2620	461	
2621	552	
2622	415	
2623	587	
2624	405	
2625	894	
2626	475	
2627	1142	
2628	106	
2629	780	
2630	1395	
2631	714	
2632	715	
2633	283	
2634	523	
2635	592	
2636	991	
2637	513	
2638	999	
2639	1112	
2640	795	
2641	433	
2642	649	
2643	859	
2644	758	
2645	457	
2646	534	
2647	591	
2648	182	
2649	782	
2650	752	
2651	243	
2652	947	
2653	301	
2654	1138	
2655	629	
2656	419	
2657	412	
2658	632	
2659	289	
2660	311	
2661	618	
2662	912	
2663	1281	
2664	720	
2665	1326	
2666	1226	
2667	954	
2668	1136	
2669	738	
2670	1074	
2671	397	
2672	1013	
2673	559	
2674	465	
2675	589	
2676	784	
2677	484	
2678	510	
2679	870	
2680	591	
2681	661	
2682	228	
2683	949	
2684	957	
2685	631	
2686	774	
2687	1292	
2688	538	
2689	791	
2690	1222	
2691	677	
2692	106	
2693	373	
2694	519	
2695	1250	
2696	467	
2697	460	
2698	1275	
2699	837	
2700	873	
2701	476	
2702	538	
2703	633	
2704	626	
2705	855	
2706	787	
2707	1523	
2708	289	
2709	580	
2710	461	
2711	477	
2712	606	
2713	407	
2714	510	
2715	245	
2716	389	
2717	807	
2718	468	
2719	595	
2720	626	
2721	571	
2722	759	
2723	418	
2724	570	
2725	454	
2726	498	
2727	1327	
2728	323	
2729	615	
2730	558	
2731	568	
2732	951	
2733	334	
2734	971	
2735	1169	
2736	600	
2737	390	
2738	690	
2739	1196	
2740	375	
2741	554	
2742	564	
2743	1066	
2744	657	
2745	887	
2746	581	
2747	391	
2748	525	
2749	916	
2750	363	
2751	609	
2752	528	
2753	1064	
2754	853	
2755	805	
2756	391	
2757	708	
2758	532	
2759	534	
2760	466	
2761	259	
2762	558	
2763	327	
2764	1099	
2765	1021	
2766	397	
2767	568	
2768	976	
2769	1215	
2770	653	
2771	667	
2772	734	
2773	816	
2774	969	
2775	298	
2776	778	
2777	913	
2778	1146	
2779	1155	
2780	1342	
2781	987	
2782	1265	
2783	689	
2784	838	
2785	933	
2786	833	
2787	778	
2788	606	
2789	695	
2790	229	
2791	400	
2792	754	
2793	689	
2794	446	
2795	823	
2796	1724	
2797	911	
2798	946	
2799	296	
2800	897	
2801	786	
2802	700	
2803	324	
2804	748	
2805	597	
2806	915	
2807	392	
2808	380	
2809	997	
2810	1008	
2811	713	
2812	766	
2813	944	
2814	318	
2815	325	
2816	300	
2817	1052	
2818	777	
2819	206	
2820	1242	
2821	905	
2822	489	
2823	1194	
2824	1162	
2825	1121	
2826	807	
2827	258	
2828	647	
2829	952	
2830	357	
2831	532	
2832	509	
2833	522	
2834	149	
2835	373	
2836	299	
2837	522	
2838	797	
2839	291	
2840	299	
2841	826	
2842	1364	
2843	183	
2844	966	
2845	382	
2846	406	
2847	829	
2848	913	
2849	512	
2850	357	
2851	445	
2852	784	
2853	703	
2854	345	
2855	874	
2856	623	
2857	200	
2858	310	
2859	1129	
2860	724	
2861	764	
2862	841	
2863	617	
2864	718	
2865	460	
2866	802	
2867	844	
2868	312	
2869	509	
2870	1035	
2871	884	
2872	663	
2873	181	
2874	557	
2875	798	
2876	774	
2877	1040	
2878	1091	
2879	1454	
2880	589	
2881	458	
2882	413	
2883	539	
2884	870	
2885	619	
2886	251	
2887	700	
2888	594	
2889	248	
2890	1569	
2891	524	
2892	425	
2893	1315	
2894	387	
2895	447	
2896	1417	
2897	310	
2898	717	
2899	386	
2900	718	
2901	410	
2902	992	
2903	1018	
2904	532	
2905	686	
2906	360	
2907	488	
2908	335	
2909	589	
2910	186	
2911	581	
2912	570	
2913	384	
2914	381	
2915	291	
2916	373	
2917	424	
2918	1231	
2919	380	
2920	459	
2921	593	
2922	745	
2923	886	
2924	936	
2925	561	
2926	783	
2927	408	
2928	692	
2929	294	
2930	111	
2931	639	
2932	648	
2933	301	
2934	715	
2935	422	
2936	347	
2937	603	
2938	960	
2939	601	
2940	825	
2941	755	
2942	579	
2943	880	
2944	159	
2945	1049	
2946	417	
2947	514	
2948	381	
2949	614	
2950	478	
2951	1152	
2952	707	
2953	653	
2954	734	
2955	448	
2956	1147	
2957	445	
2958	219	
2959	1164	
2960	656	
2961	511	
2962	846	
2963	352	
2964	544	
2965	743	
2966	123	
2967	781	
2968	698	
2969	815	
2970	1176	
2971	340	
2972	780	
2973	795	
2974	876	
2975	1132	
2976	265	
2977	674	
2978	611	
2979	532	
2980	442	
2981	256	
2982	641	
2983	412	
2984	362	
2985	568	
2986	631	
2987	431	
2988	554	
2989	517	
2990	772	
2991	846	
2992	899	
2993	776	
2994	552	
2995	499	
2996	316	
2997	268	
2998	558	
2999	922	
3000	514	
3001	586	
3002	533	
3003	310	
3004	714	
3005	658	
3006	872	
3007	648	
3008	284	
3009	220	
3010	449	
3011	1069	
3012	149	
3013	568	
3014	1025	
3015	416	
3016	793	
3017	469	
3018	516	
3019	341	
3020	702	
3021	650	
3022	825	
3023	1458	
3024	894	
3025	1121	
3026	457	
3027	455	
3028	213	
3029	864	
3030	886	
3031	347	
3032	620	
3033	115	
3034	1045	
3035	902	
3036	141	
3037	566	
3038	403	
3039	175	
3040	574	
3041	1358	
3042	274	
3043	588	
3044	377	
3045	596	
3046	1170	
3047	903	
3048	471	
3049	1013	
3050	648	
3051	1051	
3052	643	
3053	371	
3054	154	
3055	519	
3056	269	
3057	1313	
3058	217	
3059	1340	
3060	357	
3061	467	
3062	417	
3063	468	
3064	1353	
3065	613	
3066	384	
3067	1249	
3068	561	
3069	494	
3070	489	
3071	889	
3072	953	
3073	944	
3074	347	
3075	364	
3076	446	
3077	285	
3078	890	
3079	1041	
3080	462	
3081	1024	
3082	344	
3083	811	
3084	471	
3085	407	
3086	474	
3087	467	
3088	726	
3089	544	
3090	111	
3091	1248	
3092	523	
3093	396	
3094	1164	
3095	1282	
3096	522	
3097	888	
3098	729	
3099	1063	
3100	757	
3101	1292	
3102	589	
3103	742	
3104	486	
3105	392	
3106	605	
3107	654	
3108	358	
3109	475	
3110	536	
3111	348	
3112	367	
3113	1523	
3114	300	
3115	916	
3116	847	
3117	438	
3118	383	
3119	266	
3120	363	
3121	538	
3122	695	
3123	996	
3124	404	
3125	919	
3126	572	
3127	468	
3128	903	
3129	785	
3130	356	
3131	1455	
3132	842	
3133	635	
3134	842	
3135	389	
3136	443	
3137	1107	
3138	198	
3139	1044	
3140	707	
3141	305	
3142	501	
3143	642	
3144	682	
3145	255	
3146	930	
3147	743	
3148	583	
3149	724	
3150	547	
3151	1342	
3152	86	
3153	910	
3154	774	
3155	654	
3156	369	
3157	505	
3158	765	
3159	727	
3160	826	
3161	540	
3162	292	
3163	537	
3164	796	
3165	817	
3166	1524	
3167	773	
3168	972	
3169	981	
3170	1119	
3171	673	
3172	251	
3173	324	
3174	909	
3175	854	
3176	214	
3177	1516	
3178	818	
3179	867	
3180	1123	
3181	915	
3182	700	
3183	302	
3184	756	
3185	556	
3186	568	
3187	374	
3188	351	
3189	468	
3190	825	
3191	399	
3192	613	
3193	511	
3194	271	
3195	298	
3196	325	
3197	393	
3198	890	
3199	978	
3200	333	
3201	544	
3202	439	
3203	793	
3204	1159	
3205	667	
3206	563	
3207	329	
3208	570	
3209	564	
3210	519	
3211	918	
3212	1125	
3213	666	
3214	366	
3215	575	
3216	601	
3217	636	
3218	1051	
3219	1044	
3220	912	
3221	834	
3222	558	
3223	1346	
3224	869	
3225	790	
3226	519	
3227	631	
3228	441	
3229	986	
3230	827	
3231	654	
3232	283	
3233	590	
3234	1025	
3235	1219	
3236	1361	
3237	834	
3238	393	
3239	628	
3240	797	
3241	282	
3242	1207	
3243	771	
3244	1429	
3245	376	
3246	502	
3247	1310	
3248	712	
3249	1326	
3250	789	
3251	309	
3252	489	
3253	563	
3254	931	
3255	585	
3256	276	
3257	626	
3258	308	
3259	576	
3260	252	
3261	121	
3262	197	
3263	392	
3264	205	
3265	652	
3266	830	
3267	400	
3268	769	
3269	1324	
3270	992	
3271	672	
3272	544	
3273	700	
3274	1020	
3275	550	
3276	393	
3277	440	
3278	211	
3279	1087	
3280	728	
3281	281	
3282	1151	
3283	473	
3284	952	
3285	1335	
3286	1010	
3287	542	
3288	636	
3289	1014	
3290	557	
3291	939	
3292	1187	
3293	528	
3294	384	
3295	970	
3296	255	
3297	339	
3298	711	
3299	1050	
3300	232	
3301	1513	
3302	750	
3303	344	
3304	651	
3305	888	
3306	737	
3307	1027	
3308	928	
3309	464	
3310	379	
3311	1266	
3312	1041	
3313	691	
3314	255	
3315	655	
3316	623	
3317	579	
3318	964	
3319	281	
3320	283	
3321	539	
3322	477	
3323	825	
3324	446	
3325	977	
3326	919	
3327	672	
3328	820	
3329	532	
3330	834	
3331	1043	
3332	277	
3333	232	
3334	576	
3335	127	
3336	1302	
3337	467	
3338	818	
3339	319	
3340	771	
3341	274	
3342	1354	
3343	581	
3344	385	
3345	1362	
3346	866	
3347	838	
3348	764	
3349	1216	
3350	416	
3351	809	
3352	750	
3353	675	
3354	408	
3355	790	
3356	1088	
3357	926	
3358	513	
3359	345	
3360	672	
3361	289	
3362	354	
3363	795	
3364	545	
3365	300	
3366	95	
3367	961	
3368	715	
3369	488	
3370	594	
3371	261	
3372	361	
3373	850	
3374	507	
3375	411	
3376	373	
3377	307	
3378	714	
3379	549	
3380	800	
3381	216	
3382	529	
3383	1282	
3384	513	
3385	538	
3386	976	
3387	299	
3388	1174	
3389	734	
3390	510	
3391	680	
3392	1478	
3393	715	
3394	627	
3395	765	
3396	548	
3397	732	
3398	531	
3399	563	
3400	435	
3401	125	
3402	591	
3403	552	
3404	543	
3405	520	
3406	365	
3407	1264	
3408	494	
3409	528	
3410	321	
3411	1275	
3412	1038	
3413	343	
3414	714	
3415	336	
3416	1249	
3417	1037	
3418	736	
3419	936	
3420	547	
3421	1558	
3422	594	
3423	852	
3424	412	
3425	412	
3426	910	
3427	841	
3428	1158	
3429	1306	
3430	133	
3431	708	
3432	1769	
3433	603	
3434	612	
3435	1274	
3436	1070	
3437	837	
3438	835	
3439	579	
3440	403	
3441	623	
3442	723	
3443	334	
3444	452	
3445	344	
3446	280	
3447	971	
3448	836	
3449	391	
3450	450	
3451	451	
3452	251	
3453	598	
3454	307	
3455	557	
3456	516	
3457	695	
3458	956	
3459	1138	
3460	591	
3461	315	
3462	525	
3463	79	
3464	439	
3465	317	
3466	387	
3467	665	
3468	476	
3469	228	
3470	467	
3471	799	
3472	340	
3473	490	
3474	603	
3475	643	
3476	1286	
3477	1047	
3478	534	
3479	799	
3480	602	
3481	1325	
3482	569	
3483	421	
3484	530	
3485	380	
3486	1048	
3487	883	
3488	383	
3489	122	
3490	664	
3491	605	
3492	417	
3493	1101	
3494	1365	
3495	1293	
3496	1207	
3497	763	
3498	1591	
3499	532	
3500	1783	
3501	458	
3502	629	
3503	504	
3504	669	
3505	859	
3506	661	
3507	621	
3508	897	
3509	1060	
3510	753	
3511	1001	
3512	654	
3513	1320	
3514	1416	
3515	1265	
3516	630	
3517	1033	
3518	415	
3519	616	
3520	1506	
3521	950	
3522	518	
3523	932	
3524	1077	
3525	1172	
3526	682	
3527	1579	
3528	641	
3529	522	
3530	440	
3531	621	
3532	983	
3533	597	
3534	413	
3535	294	
3536	253	
3537	963	
3538	1057	
3539	309	
3540	1432	
3541	445	
3542	258	
3543	350	
3544	505	
3545	679	
3546	990	
3547	744	
3548	1177	
3549	832	
3550	853	
3551	589	
3552	600	
3553	518	
3554	359	
3555	599	
3556	684	
3557	421	
3558	908	
3559	728	
3560	1377	
3561	961	
3562	1121	
3563	105	
3564	468	
3565	486	
3566	704	
3567	542	
3568	482	
3569	730	
3570	1083	
3571	1146	
3572	218	
3573	1063	
3574	407	
3575	609	
3576	313	
3577	563	
3578	493	
3579	471	
3580	477	
3581	866	
3582	144	
3583	558	
3584	226	
3585	319	
3586	283	
3587	1227	
3588	1049	
3589	718	
3590	761	
3591	615	
3592	204	
3593	246	
3594	405	
3595	466	
3596	866	
3597	1022	
3598	880	
3599	717	
3600	251	
3601	402	
3602	239	
3603	928	
3604	149	
3605	474	
3606	309	
3607	724	
3608	853	
3609	455	
3610	479	
3611	694	
3612	1012	
3613	337	
3614	277	
3615	817	
3616	1083	
3617	825	
3618	870	
3619	453	
3620	647	
3621	588	
3622	844	
3623	528	
3624	1134	
3625	1263	
3626	844	
3627	735	
3628	1186	
3629	763	
3630	1029	
3631	800	
3632	643	
3633	451	
3634	121	
3635	1990	
3636	611	
3637	1145	
3638	504	
3639	179	
3640	497	
3641	1071	
3642	787	
3643	848	
3644	226	
3645	511	
3646	291	
3647	422	
3648	922	
3649	767	
3650	664	
3651	709	
3652	1749	
3653	292	
3654	400	
3655	723	
3656	607	
3657	523	
3658	737	
3659	559	
3660	502	
3661	434	
3662	806	
3663	760	
3664	628	
3665	1109	
3666	339	
3667	448	
3668	946	
3669	479	
3670	286	
3671	490	
3672	1617	
3673	1297	
3674	1137	
3675	529	
3676	517	
3677	893	
3678	572	
3679	1059	
3680	899	
3681	798	
3682	528	
3683	512	
3684	1201	
3685	895	
3686	1441	
3687	410	
3688	1377	
3689	820	
3690	675	
3691	812	
3692	776	
3693	1028	
3694	690	
3695	803	
3696	527	
3697	937	
3698	284	
3699	774	
3700	299	
3701	702	
3702	1039	
3703	600	
3704	381	
3705	420	
3706	335	
3707	834	
3708	253	
3709	846	
3710	656	
3711	793	
3712	434	
3713	524	
3714	876	
3715	343	
3716	686	
3717	918	
3718	711	
3719	783	
3720	293	
3721	586	
3722	451	
3723	1315	
3724	646	
3725	842	
3726	1784	
3727	765	
3728	514	
3729	630	
3730	323	
3731	768	
3732	1394	
3733	766	
3734	996	
3735	387	
3736	291	
3737	308	
3738	787	
3739	701	
3740	335	
3741	1029	
3742	563	
3743	431	
3744	651	
3745	1044	
3746	538	
3747	702	
3748	398	
3749	1046	
3750	1187	
3751	288	
3752	847	
3753	1101	
3754	827	
3755	810	
3756	1292	
3757	488	
3758	394	
3759	737	
3760	384	
3761	438	
3762	481	
3763	755	
3764	391	
3765	398	
3766	865	
3767	291	
3768	688	
3769	389	
3770	939	
3771	723	
3772	897	
3773	839	
3774	599	
3775	506	
3776	577	
3777	505	
3778	1617	
3779	679	
3780	326	
3781	348	
3782	472	
3783	464	
3784	631	
3785	722	
3786	602	
3787	179	
3788	692	
3789	210	
3790	299	
3791	358	
3792	879	
3793	598	
3794	1054	
3795	301	
3796	561	
3797	513	
3798	875	
3799	846	
3800	609	
3801	632	
3802	253	
3803	762	
3804	236	
3805	778	
3806	246	
3807	734	
3808	530	
3809	1136	
3810	487	
3811	457	
3812	471	
3813	606	
3814	368	
3815	734	
3816	722	
3817	277	
3818	309	
3819	761	
3820	611	
3821	251	
3822	581	
3823	563	
3824	291	
3825	214	
3826	589	
3827	534	
3828	321	
3829	598	
3830	440	
3831	335	
3832	730	
3833	768	
3834	392	
3835	337	
3836	527	
3837	746	
3838	440	
3839	584	
3840	496	
3841	286	
3842	470	
3843	1210	
3844	547	
3845	626	
3846	2009	
3847	278	
3848	819	
3849	1075	
3850	807	
3851	658	
3852	218	
3853	626	
3854	488	
3855	233	
3856	717	
3857	551	
3858	1048	
3859	420	
3860	139	
3861	1152	
3862	250	
3863	810	
3864	1029	
3865	1019	
3866	419	
3867	1158	
3868	690	
3869	531	
3870	1626	
3871	844	
3872	892	
3873	400	
3874	1081	
3875	594	
3876	284	
3877	566	
3878	556	
3879	921	
3880	414	
3881	758	
3882	331	
3883	949	
3884	320	
3885	827	
3886	785	
3887	851	
3888	471	
3889	1075	
3890	343	
3891	829	
3892	322	
3893	598	
3894	409	
3895	736	
3896	1001	
3897	517	
3898	896	
3899	971	
3900	845	
3901	661	
3902	510	
3903	1858	
3904	433	
3905	385	
3906	465	
3907	322	
3908	985	
3909	573	
3910	854	
3911	325	
3912	130	
3913	530	
3914	1076	
3915	903	
3916	1354	
3917	1326	
3918	713	
3919	662	
3920	703	
3921	752	
3922	207	
3923	579	
3924	812	
3925	750	
3926	655	
3927	647	
3928	1326	
3929	962	
3930	847	
3931	457	
3932	423	
3933	728	
3934	747	
3935	753	
3936	851	
3937	407	
3938	414	
3939	667	
3940	351	
3941	1186	
3942	1074	
3943	751	
3944	149	
3945	1037	
3946	753	
3947	401	
3948	898	
3949	552	
3950	1376	
3951	1681	
3952	749	
3953	838	
3954	895	
3955	557	
3956	1314	
3957	419	
3958	637	
3959	762	
3960	573	
3961	627	
3962	144	
3963	104	
3964	546	
3965	972	
3966	790	
3967	1141	
3968	986	
3969	522	
3970	549	
3971	700	
3972	268	
3973	154	
3974	829	
3975	542	
3976	762	
3977	595	
3978	607	
3979	1056	
3980	218	
3981	1376	
3982	681	
3983	641	
3984	698	
3985	597	
3986	329	
3987	167	
3988	305	
3989	652	
3990	465	
3991	493	
3992	656	
3993	1035	
3994	1523	
3995	968	
3996	960	
3997	1012	
3998	407	
3999	627	
4000	467	
4001	761	
4002	801	
4003	241	
4004	563	
4005	1119	
4006	606	
4007	824	
4008	883	
4009	306	
4010	512	
4011	639	
4012	341	
4013	946	
4014	793	
4015	912	
4016	877	
4017	580	
4018	620	
4019	941	
4020	532	
4021	412	
4022	639	
4023	465	
4024	754	
4025	567	
4026	443	
4027	561	
4028	952	
4029	499	
4030	609	
4031	318	
4032	744	
4033	707	
4034	694	
4035	345	
4036	427	
4037	852	
4038	666	
4039	854	
4040	981	
4041	144	
4042	1123	
4043	471	
4044	961	
4045	1009	
4046	199	
4047	590	
4048	108	
4049	874	
4050	851	
4051	919	
4052	855	
4053	1333	
4054	471	
4055	378	
4056	893	
4057	244	
4058	99	
4059	1319	
4060	941	
4061	677	
4062	777	
4063	550	
4064	1835	
4065	1072	
4066	893	
4067	375	
4068	626	
4069	1618	
4070	1037	
4071	426	
4072	580	
4073	1661	
4074	164	
4075	276	
4076	431	
4077	244	
4078	976	
4079	721	
4080	248	
4081	1032	
4082	359	
4083	346	
4084	1156	
4085	910	
4086	192	
4087	587	
4088	402	
4089	738	
4090	361	
4091	828	
4092	982	
4093	644	
4094	264	
4095	1298	
4096	356	
4097	315	
4098	356	
4099	116	
4100	816	
4101	536	
4102	711	
4103	171	
4104	1276	
4105	1141	
4106	918	
4107	728	
4108	1039	
4109	1313	
4110	1029	
4111	139	
4112	570	
4113	291	
4114	883	
4115	480	
4116	486	
4117	998	
4118	1296	
4119	679	
4120	1044	
4121	252	
4122	986	
4123	598	
4124	181	
4125	810	
4126	483	
4127	691	
4128	1200	
4129	1035	
4130	419	
4131	856	
4132	1246	
4133	1068	
4134	727	
4135	1060	
4136	382	
4137	585	
4138	859	
4139	970	
4140	714	
4141	387	
4142	909	
4143	914	
4144	519	
4145	194	
4146	812	
4147	1345	
4148	669	
4149	1665	
4150	861	
4151	855	
4152	881	
4153	536	
4154	228	
4155	642	
4156	518	
4157	683	
4158	580	
4159	637	
4160	587	
4161	653	
4162	1172	
4163	702	
4164	555	
4165	1056	
4166	374	
4167	543	
4168	713	
4169	401	
4170	764	
4171	742	
4172	691	
4173	677	
4174	679	
4175	374	
4176	669	
4177	838	
4178	576	
4179	1065	
4180	1304	
4181	1234	
4182	990	
4183	420	
4184	1124	
4185	910	
4186	870	
4187	336	
4188	374	
4189	1661	
4190	988	
4191	360	
4192	626	
4193	550	
4194	642	
4195	530	
4196	380	
4197	782	
4198	519	
4199	412	
4200	983	
4201	778	
4202	650	
4203	611	
4204	1451	
4205	887	
4206	280	
4207	343	
4208	416	
4209	613	
4210	982	
4211	736	
4212	329	
4213	468	
4214	639	
4215	760	
4216	304	
4217	615	
4218	557	
4219	601	
4220	894	
4221	542	
4222	1117	
4223	851	
4224	948	
4225	696	
4226	369	
4227	306	
4228	1515	
4229	1072	
4230	488	
4231	446	
4232	381	
4233	1034	
4234	659	
4235	1026	
4236	384	
4237	934	
4238	995	
4239	546	
4240	252	
4241	699	
4242	970	
4243	1379	
4244	938	
4245	1346	
4246	1535	
4247	632	
4248	1346	
4249	561	
4250	719	
4251	1827	
4252	815	
4253	559	
4254	708	
4255	645	
4256	911	
4257	381	
4258	909	
4259	837	
4260	438	
4261	507	
4262	571	
4263	534	
4264	1063	
4265	1303	
4266	301	
4267	496	
4268	691	
4269	938	
4270	1553	
4271	420	
4272	607	
4273	286	
4274	1213	
4275	802	
4276	301	
4277	656	
4278	1189	
4279	530	
4280	785	
4281	1088	
4282	711	
4283	442	
4284	660	
4285	377	
4286	741	
4287	287	
4288	1031	
4289	472	
4290	1333	
4291	811	
4292	382	
4293	819	
4294	638	
4295	1141	
4296	370	
4297	310	
4298	685	
4299	532	
4300	1171	
4301	1070	
4302	136	
4303	612	
4304	531	
4305	634	
4306	963	
4307	291	
4308	725	
4309	668	
4310	703	
4311	847	
4312	649	
4313	498	
4314	509	
4315	472	
4316	653	
4317	1165	
4318	345	
4319	474	
4320	705	
4321	1491	
4322	344	
4323	915	
4324	762	
4325	665	
4326	1135	
4327	311	
4328	546	
4329	403	
4330	255	
4331	1128	
4332	1026	
4333	421	
4334	333	
4335	598	
4336	1251	
4337	212	
4338	988	
4339	389	
4340	1176	
4341	498	
4342	971	
4343	544	
4344	893	
4345	1518	
4346	777	
4347	662	
4348	358	
4349	380	
4350	453	
4351	497	
4352	638	
4353	1111	
4354	546	
4355	1123	
4356	278	
4357	745	
4358	365	
4359	268	
4360	654	
4361	1135	
4362	580	
4363	857	
4364	628	
4365	748	
4366	329	
4367	307	
4368	304	
4369	429	
4370	480	
4371	392	
4372	257	
4373	869	
4374	644	
4375	830	
4376	972	
4377	700	
4378	744	
4379	1055	
4380	2027	
4381	460	
4382	708	
4383	1084	
4384	388	
4385	356	
4386	295	
4387	1254	
4388	1131	
4389	787	
4390	1533	
4391	116	
4392	758	
4393	907	
4394	921	
4395	858	
4396	915	
4397	1004	
4398	1013	
4399	495	
4400	786	
4401	380	
4402	392	
4403	882	
4404	676	
4405	313	
4406	710	
4407	143	
4408	796	
4409	516	
4410	922	
4411	1039	
4412	974	
4413	283	
4414	702	
4415	271	
4416	285	
4417	745	
4418	487	
4419	674	
4420	494	
4421	649	
4422	470	
4423	1261	
4424	840	
4425	735	
4426	451	
4427	1107	
4428	379	
4429	118	
4430	917	
4431	460	
4432	1101	
4433	1147	
4434	555	
4435	1134	
4436	1175	
4437	419	
4438	1152	
4439	440	
4440	424	
4441	674	
4442	485	
4443	831	
4444	214	
4445	464	
4446	357	
4447	1326	
4448	574	
4449	527	
4450	345	
4451	1577	
4452	249	
4453	481	
4454	306	
4455	380	
4456	548	
4457	390	
4458	341	
4459	369	
4460	453	
4461	287	
4462	403	
4463	498	
4464	238	
4465	359	
4466	761	
4467	703	
4468	471	
4469	403	
4470	928	
4471	298	
4472	295	
4473	629	
4474	935	
4475	245	
4476	143	
4477	647	
4478	211	
4479	1190	
4480	230	
4481	538	
4482	405	
4483	859	
4484	1066	
4485	667	
4486	150	
4487	444	
4488	975	
4489	720	
4490	1017	
4491	299	
4492	557	
4493	1134	
4494	556	
4495	708	
4496	825	
4497	897	
4498	1034	
4499	966	
4500	608	
4501	1127	
4502	459	
4503	306	
4504	607	
4505	405	
4506	443	
4507	596	
4508	750	
4509	383	
4510	765	
4511	1035	
4512	651	
4513	282	
4514	766	
4515	401	
4516	1140	
4517	683	
4518	345	
4519	749	
4520	1114	
4521	1124	
4522	729	
4523	825	
4524	826	
4525	970	
4526	791	
4527	355	
4528	344	
4529	901	
4530	773	
4531	364	
4532	695	
4533	445	
4534	538	
4535	569	
4536	608	
4537	374	
4538	108	
4539	1278	
4540	928	
4541	642	
